invoice_id,ci_id,vendor,service_area,period,contracted_rate,billed_amount,ci_status,variance,finding
INV003005,CI-0250,NorthStar Telecom,Wireless/Mobile,2025-05-01,1050.74,1050.74,Active,0.0,OK
INV003006,CI-0250,NorthStar Telecom,Wireless/Mobile,2025-06-01,1050.74,1050.74,Active,0.0,OK
INV003007,CI-0250,NorthStar Telecom,Wireless/Mobile,2025-07-01,1050.74,1050.74,Active,0.0,OK
INV003008,CI-0250,NorthStar Telecom,Wireless/Mobile,2025-08-01,1050.74,1050.74,Active,0.0,OK
INV003009,CI-0250,NorthStar Telecom,Wireless/Mobile,2025-09-01,1050.74,1050.74,Active,0.0,OK
INV003010,CI-0250,NorthStar Telecom,Wireless/Mobile,2025-10-01,1050.74,1050.74,Active,0.0,OK
INV003011,CI-0250,NorthStar Telecom,Wireless/Mobile,2025-11-01,1050.74,1050.74,Active,0.0,OK
INV003012,CI-0250,NorthStar Telecom,Wireless/Mobile,2025-12-01,1050.74,1050.74,Active,0.0,OK
INV003013,CI-0251,Cascade Mobile,Voice/UCaaS,2025-01-01,711.5,711.5,Active,0.0,OK
INV003014,CI-0251,Cascade Mobile,Voice/UCaaS,2025-02-01,711.5,711.5,Active,0.0,OK
INV003015,CI-0251,Cascade Mobile,Voice/UCaaS,2025-03-01,711.5,711.5,Active,0.0,OK
INV003016,CI-0251,Cascade Mobile,Voice/UCaaS,2025-04-01,711.5,711.5,Active,0.0,OK
INV003017,CI-0251,Cascade Mobile,Voice/UCaaS,2025-05-01,711.5,711.5,Active,0.0,OK
INV003018,CI-0251,Cascade Mobile,Voice/UCaaS,2025-06-01,711.5,711.5,Active,0.0,OK
INV003019,CI-0251,Cascade Mobile,Voice/UCaaS,2025-07-01,711.5,711.5,Active,0.0,OK
INV003020,CI-0251,Cascade Mobile,Voice/UCaaS,2025-08-01,711.5,711.5,Active,0.0,OK
INV003021,CI-0251,Cascade Mobile,Voice/UCaaS,2025-09-01,711.5,711.5,Active,0.0,OK
INV003022,CI-0251,Cascade Mobile,Voice/UCaaS,2025-10-01,711.5,711.5,Active,0.0,OK
INV003023,CI-0251,Cascade Mobile,Voice/UCaaS,2025-11-01,711.5,1067.08,Active,355.5799999999999,Rate overcharge
INV003024,CI-0251,Cascade Mobile,Voice/UCaaS,2025-12-01,711.5,711.5,Active,0.0,OK
INV003032,CI-0252,BlueRidge Comms,Wireless/Mobile,2025-08-01,803.35,803.35,Decommissioned,0.0,Ghost circuit
INV003037,CI-0253,Atlas Fiber,Wireless/Mobile,2025-01-01,717.35,717.35,Active,0.0,OK
INV003038,CI-0253,Atlas Fiber,Wireless/Mobile,2025-02-01,717.35,717.35,Active,0.0,OK
INV003039,CI-0253,Atlas Fiber,Wireless/Mobile,2025-03-01,717.35,717.35,Active,0.0,OK
INV003040,CI-0253,Atlas Fiber,Wireless/Mobile,2025-04-01,717.35,717.35,Active,0.0,OK
INV003041,CI-0253,Atlas Fiber,Wireless/Mobile,2025-05-01,717.35,717.35,Active,0.0,OK
INV003042,CI-0253,Atlas Fiber,Wireless/Mobile,2025-06-01,717.35,717.35,Active,0.0,OK
INV003043,CI-0253,Atlas Fiber,Wireless/Mobile,2025-07-01,717.35,717.35,Active,0.0,OK
INV003044,CI-0253,Atlas Fiber,Wireless/Mobile,2025-08-01,717.35,717.35,Active,0.0,OK
INV003045,CI-0253,Atlas Fiber,Wireless/Mobile,2025-09-01,717.35,717.35,Active,0.0,OK
INV003046,CI-0253,Atlas Fiber,Wireless/Mobile,2025-10-01,717.35,717.35,Active,0.0,OK
INV003047,CI-0253,Atlas Fiber,Wireless/Mobile,2025-11-01,717.35,717.35,Active,0.0,OK
INV003048,CI-0253,Atlas Fiber,Wireless/Mobile,2025-12-01,717.35,717.35,Active,0.0,OK
INV003049,CI-0254,Cascade Mobile,Cloud Connectivity,2025-01-01,808.62,808.62,Active,0.0,OK
INV003050,CI-0254,Cascade Mobile,Cloud Connectivity,2025-02-01,808.62,808.62,Active,0.0,OK
INV003051,CI-0254,Cascade Mobile,Cloud Connectivity,2025-03-01,808.62,808.62,Active,0.0,OK
INV003052,CI-0254,Cascade Mobile,Cloud Connectivity,2025-04-01,808.62,808.62,Active,0.0,OK
INV003053,CI-0254,Cascade Mobile,Cloud Connectivity,2025-05-01,808.62,808.62,Active,0.0,OK
INV003054,CI-0254,Cascade Mobile,Cloud Connectivity,2025-06-01,808.62,808.62,Active,0.0,OK
INV003055,CI-0254,Cascade Mobile,Cloud Connectivity,2025-07-01,808.62,808.62,Active,0.0,OK
INV003056,CI-0254,Cascade Mobile,Cloud Connectivity,2025-08-01,808.62,808.62,Active,0.0,OK
INV003057,CI-0254,Cascade Mobile,Cloud Connectivity,2025-09-01,808.62,808.62,Active,0.0,OK
INV003058,CI-0254,Cascade Mobile,Cloud Connectivity,2025-10-01,808.62,808.62,Active,0.0,OK
INV003059,CI-0254,Cascade Mobile,Cloud Connectivity,2025-11-01,808.62,808.62,Active,0.0,OK
INV003060,CI-0254,Cascade Mobile,Cloud Connectivity,2025-12-01,808.62,808.62,Active,0.0,OK
INV003061,CI-0255,Cascade Mobile,WAN/Circuits,2025-01-01,1055.08,1055.08,Active,0.0,OK
INV003062,CI-0255,Cascade Mobile,WAN/Circuits,2025-02-01,1055.08,1055.08,Active,0.0,OK
INV003063,CI-0255,Cascade Mobile,WAN/Circuits,2025-03-01,1055.08,1055.08,Active,0.0,OK
INV003064,CI-0255,Cascade Mobile,WAN/Circuits,2025-04-01,1055.08,1055.08,Active,0.0,OK
INV003065,CI-0255,Cascade Mobile,WAN/Circuits,2025-05-01,1055.08,1055.08,Active,0.0,OK
INV003066,CI-0255,Cascade Mobile,WAN/Circuits,2025-06-01,1055.08,1055.08,Active,0.0,OK
INV003067,CI-0255,Cascade Mobile,WAN/Circuits,2025-07-01,1055.08,1055.08,Active,0.0,OK
INV003068,CI-0255,Cascade Mobile,WAN/Circuits,2025-08-01,1055.08,1055.08,Active,0.0,OK
INV003069,CI-0255,Cascade Mobile,WAN/Circuits,2025-09-01,1055.08,1055.08,Active,0.0,OK
INV003070,CI-0255,Cascade Mobile,WAN/Circuits,2025-10-01,1055.08,1055.08,Active,0.0,OK
INV003071,CI-0255,Cascade Mobile,WAN/Circuits,2025-11-01,1055.08,1055.08,Active,0.0,OK
INV003072,CI-0255,Cascade Mobile,WAN/Circuits,2025-12-01,1055.08,1055.08,Active,0.0,OK
INV003080,CI-0256,BlueRidge Comms,Data Center Net,2025-08-01,1203.51,1203.51,Decommissioned,0.0,Ghost circuit
INV003097,CI-0258,NorthStar Telecom,Wireless/Mobile,2025-01-01,971.51,971.51,Active,0.0,OK
INV003098,CI-0258,NorthStar Telecom,Wireless/Mobile,2025-02-01,971.51,971.51,Active,0.0,OK
INV003099,CI-0258,NorthStar Telecom,Wireless/Mobile,2025-03-01,971.51,971.51,Active,0.0,OK
INV003100,CI-0258,NorthStar Telecom,Wireless/Mobile,2025-04-01,971.51,1943.02,Active,971.51,Duplicate charge
INV003101,CI-0258,NorthStar Telecom,Wireless/Mobile,2025-05-01,971.51,971.51,Active,0.0,OK
INV003102,CI-0258,NorthStar Telecom,Wireless/Mobile,2025-06-01,971.51,971.51,Active,0.0,OK
INV003103,CI-0258,NorthStar Telecom,Wireless/Mobile,2025-07-01,971.51,971.51,Active,0.0,OK
INV003104,CI-0258,NorthStar Telecom,Wireless/Mobile,2025-08-01,971.51,971.51,Active,0.0,OK
INV003105,CI-0258,NorthStar Telecom,Wireless/Mobile,2025-09-01,971.51,971.51,Active,0.0,OK
INV003106,CI-0258,NorthStar Telecom,Wireless/Mobile,2025-10-01,971.51,971.51,Active,0.0,OK
INV003107,CI-0258,NorthStar Telecom,Wireless/Mobile,2025-11-01,971.51,971.51,Active,0.0,OK
INV003108,CI-0258,NorthStar Telecom,Wireless/Mobile,2025-12-01,971.51,971.51,Active,0.0,OK
INV003121,CI-0260,NorthStar Telecom,Data Center Net,2025-01-01,1230.34,1230.34,Active,0.0,OK
INV003122,CI-0260,NorthStar Telecom,Data Center Net,2025-02-01,1230.34,1230.34,Active,0.0,OK
INV003123,CI-0260,NorthStar Telecom,Data Center Net,2025-03-01,1230.34,1462.95,Active,232.61000000000013,Rate overcharge
INV003124,CI-0260,NorthStar Telecom,Data Center Net,2025-04-01,1230.34,1230.34,Active,0.0,OK
INV003125,CI-0260,NorthStar Telecom,Data Center Net,2025-05-01,1230.34,1230.34,Active,0.0,OK
INV003126,CI-0260,NorthStar Telecom,Data Center Net,2025-06-01,1230.34,1230.34,Active,0.0,OK
INV003127,CI-0260,NorthStar Telecom,Data Center Net,2025-07-01,1230.34,1230.34,Active,0.0,OK
INV003128,CI-0260,NorthStar Telecom,Data Center Net,2025-08-01,1230.34,1230.34,Active,0.0,OK
INV003129,CI-0260,NorthStar Telecom,Data Center Net,2025-09-01,1230.34,1230.34,Active,0.0,OK
INV003130,CI-0260,NorthStar Telecom,Data Center Net,2025-10-01,1230.34,1230.34,Active,0.0,OK
INV003131,CI-0260,NorthStar Telecom,Data Center Net,2025-11-01,1230.34,1230.34,Active,0.0,OK
INV003132,CI-0260,NorthStar Telecom,Data Center Net,2025-12-01,1230.34,1230.34,Active,0.0,OK
INV003133,CI-0261,NorthStar Telecom,Wireless/Mobile,2025-01-01,1014.34,1014.34,Active,0.0,OK
INV003134,CI-0261,NorthStar Telecom,Wireless/Mobile,2025-02-01,1014.34,1014.34,Active,0.0,OK
INV003135,CI-0261,NorthStar Telecom,Wireless/Mobile,2025-03-01,1014.34,1014.34,Active,0.0,OK
INV003136,CI-0261,NorthStar Telecom,Wireless/Mobile,2025-04-01,1014.34,1014.34,Active,0.0,OK
INV003137,CI-0261,NorthStar Telecom,Wireless/Mobile,2025-05-01,1014.34,1014.34,Active,0.0,OK
INV003138,CI-0261,NorthStar Telecom,Wireless/Mobile,2025-06-01,1014.34,1014.34,Active,0.0,OK
INV003139,CI-0261,NorthStar Telecom,Wireless/Mobile,2025-07-01,1014.34,1014.34,Active,0.0,OK
INV003140,CI-0261,NorthStar Telecom,Wireless/Mobile,2025-08-01,1014.34,1014.34,Active,0.0,OK
INV003141,CI-0261,NorthStar Telecom,Wireless/Mobile,2025-09-01,1014.34,1014.34,Active,0.0,OK
INV003142,CI-0261,NorthStar Telecom,Wireless/Mobile,2025-10-01,1014.34,1014.34,Active,0.0,OK
INV003143,CI-0261,NorthStar Telecom,Wireless/Mobile,2025-11-01,1014.34,1014.34,Active,0.0,OK
INV003144,CI-0261,NorthStar Telecom,Wireless/Mobile,2025-12-01,1014.34,1014.34,Active,0.0,OK
INV003148,CI-0262,Meridian Networks,Wireless/Mobile,2025-04-01,1107.0,1107.0,Decommissioned,0.0,Ghost circuit
INV003157,CI-0263,Atlas Fiber,Contact Center,2025-01-01,1024.05,1024.05,Active,0.0,OK
INV003158,CI-0263,Atlas Fiber,Contact Center,2025-02-01,1024.05,1024.05,Active,0.0,OK
INV003159,CI-0263,Atlas Fiber,Contact Center,2025-03-01,1024.05,1024.05,Active,0.0,OK
INV003160,CI-0263,Atlas Fiber,Contact Center,2025-04-01,1024.05,1024.05,Active,0.0,OK
INV003161,CI-0263,Atlas Fiber,Contact Center,2025-05-01,1024.05,1024.05,Active,0.0,OK
INV003162,CI-0263,Atlas Fiber,Contact Center,2025-06-01,1024.05,1024.05,Active,0.0,OK
INV003163,CI-0263,Atlas Fiber,Contact Center,2025-07-01,1024.05,1024.05,Active,0.0,OK
INV003164,CI-0263,Atlas Fiber,Contact Center,2025-08-01,1024.05,1024.05,Active,0.0,OK
INV003165,CI-0263,Atlas Fiber,Contact Center,2025-09-01,1024.05,1024.05,Active,0.0,OK
INV003166,CI-0263,Atlas Fiber,Contact Center,2025-10-01,1024.05,1024.05,Active,0.0,OK
INV003167,CI-0263,Atlas Fiber,Contact Center,2025-11-01,1024.05,1024.05,Active,0.0,OK
INV003168,CI-0263,Atlas Fiber,Contact Center,2025-12-01,1024.05,1024.05,Active,0.0,OK
INV003169,CI-0264,BlueRidge Comms,Contact Center,2025-01-01,831.91,831.91,Active,0.0,OK
INV003170,CI-0264,BlueRidge Comms,Contact Center,2025-02-01,831.91,831.91,Active,0.0,OK
INV003171,CI-0264,BlueRidge Comms,Contact Center,2025-03-01,831.91,831.91,Active,0.0,OK
INV003172,CI-0264,BlueRidge Comms,Contact Center,2025-04-01,831.91,831.91,Active,0.0,OK
INV003173,CI-0264,BlueRidge Comms,Contact Center,2025-05-01,831.91,831.91,Active,0.0,OK
INV003174,CI-0264,BlueRidge Comms,Contact Center,2025-06-01,831.91,831.91,Active,0.0,OK
INV003175,CI-0264,BlueRidge Comms,Contact Center,2025-07-01,831.91,831.91,Active,0.0,OK
INV003176,CI-0264,BlueRidge Comms,Contact Center,2025-08-01,831.91,831.91,Active,0.0,OK
INV003177,CI-0264,BlueRidge Comms,Contact Center,2025-09-01,831.91,831.91,Active,0.0,OK
INV003178,CI-0264,BlueRidge Comms,Contact Center,2025-10-01,831.91,831.91,Active,0.0,OK
INV003179,CI-0264,BlueRidge Comms,Contact Center,2025-11-01,831.91,831.91,Active,0.0,OK
INV003180,CI-0264,BlueRidge Comms,Contact Center,2025-12-01,831.91,831.91,Active,0.0,OK
INV003181,CI-0265,Cascade Mobile,Cloud Connectivity,2025-01-01,1244.96,1244.96,Active,0.0,OK
INV003182,CI-0265,Cascade Mobile,Cloud Connectivity,2025-02-01,1244.96,1244.96,Active,0.0,OK
INV003183,CI-0265,Cascade Mobile,Cloud Connectivity,2025-03-01,1244.96,1244.96,Active,0.0,OK
INV003184,CI-0265,Cascade Mobile,Cloud Connectivity,2025-04-01,1244.96,1244.96,Active,0.0,OK
INV003185,CI-0265,Cascade Mobile,Cloud Connectivity,2025-05-01,1244.96,1244.96,Active,0.0,OK
INV003186,CI-0265,Cascade Mobile,Cloud Connectivity,2025-06-01,1244.96,1244.96,Active,0.0,OK
INV003187,CI-0265,Cascade Mobile,Cloud Connectivity,2025-07-01,1244.96,1244.96,Active,0.0,OK
INV003188,CI-0265,Cascade Mobile,Cloud Connectivity,2025-08-01,1244.96,1244.96,Active,0.0,OK
INV003189,CI-0265,Cascade Mobile,Cloud Connectivity,2025-09-01,1244.96,1244.96,Active,0.0,OK
INV003190,CI-0265,Cascade Mobile,Cloud Connectivity,2025-10-01,1244.96,1244.96,Active,0.0,OK
INV003191,CI-0265,Cascade Mobile,Cloud Connectivity,2025-11-01,1244.96,1244.96,Active,0.0,OK
INV003192,CI-0265,Cascade Mobile,Cloud Connectivity,2025-12-01,1244.96,1244.96,Active,0.0,OK
INV003193,CI-0266,BlueRidge Comms,Voice/UCaaS,2025-01-01,881.8,881.8,Active,0.0,OK
INV003194,CI-0266,BlueRidge Comms,Voice/UCaaS,2025-02-01,881.8,881.8,Active,0.0,OK
INV003195,CI-0266,BlueRidge Comms,Voice/UCaaS,2025-03-01,881.8,881.8,Active,0.0,OK
INV003196,CI-0266,BlueRidge Comms,Voice/UCaaS,2025-04-01,881.8,881.8,Active,0.0,OK
INV003197,CI-0266,BlueRidge Comms,Voice/UCaaS,2025-05-01,881.8,881.8,Active,0.0,OK
INV003198,CI-0266,BlueRidge Comms,Voice/UCaaS,2025-06-01,881.8,881.8,Active,0.0,OK
INV003199,CI-0266,BlueRidge Comms,Voice/UCaaS,2025-07-01,881.8,881.8,Active,0.0,OK
INV003200,CI-0266,BlueRidge Comms,Voice/UCaaS,2025-08-01,881.8,881.8,Active,0.0,OK
INV003201,CI-0266,BlueRidge Comms,Voice/UCaaS,2025-09-01,881.8,881.8,Active,0.0,OK
INV003202,CI-0266,BlueRidge Comms,Voice/UCaaS,2025-10-01,881.8,881.8,Active,0.0,OK
INV003203,CI-0266,BlueRidge Comms,Voice/UCaaS,2025-11-01,881.8,881.8,Active,0.0,OK
INV003204,CI-0266,BlueRidge Comms,Voice/UCaaS,2025-12-01,881.8,881.8,Active,0.0,OK
INV003205,CI-0267,NorthStar Telecom,Voice/UCaaS,2025-01-01,1061.82,1061.82,Active,0.0,OK
INV003206,CI-0267,NorthStar Telecom,Voice/UCaaS,2025-02-01,1061.82,1061.82,Active,0.0,OK
INV003207,CI-0267,NorthStar Telecom,Voice/UCaaS,2025-03-01,1061.82,1061.82,Active,0.0,OK
INV003208,CI-0267,NorthStar Telecom,Voice/UCaaS,2025-04-01,1061.82,2123.64,Active,1061.82,Duplicate charge
INV003209,CI-0267,NorthStar Telecom,Voice/UCaaS,2025-05-01,1061.82,1061.82,Active,0.0,OK
INV003210,CI-0267,NorthStar Telecom,Voice/UCaaS,2025-06-01,1061.82,1061.82,Active,0.0,OK
INV003211,CI-0267,NorthStar Telecom,Voice/UCaaS,2025-07-01,1061.82,1061.82,Active,0.0,OK
INV003212,CI-0267,NorthStar Telecom,Voice/UCaaS,2025-08-01,1061.82,1061.82,Active,0.0,OK
INV003213,CI-0267,NorthStar Telecom,Voice/UCaaS,2025-09-01,1061.82,1061.82,Active,0.0,OK
INV003214,CI-0267,NorthStar Telecom,Voice/UCaaS,2025-10-01,1061.82,1061.82,Active,0.0,OK
INV003215,CI-0267,NorthStar Telecom,Voice/UCaaS,2025-11-01,1061.82,1061.82,Active,0.0,OK
INV003216,CI-0267,NorthStar Telecom,Voice/UCaaS,2025-12-01,1061.82,1061.82,Active,0.0,OK
INV003217,CI-0268,Meridian Networks,Cloud Connectivity,2025-01-01,902.49,902.49,Active,0.0,OK
INV003218,CI-0268,Meridian Networks,Cloud Connectivity,2025-02-01,902.49,902.49,Active,0.0,OK
INV003219,CI-0268,Meridian Networks,Cloud Connectivity,2025-03-01,902.49,902.49,Active,0.0,OK
INV003220,CI-0268,Meridian Networks,Cloud Connectivity,2025-04-01,902.49,902.49,Active,0.0,OK
INV003221,CI-0268,Meridian Networks,Cloud Connectivity,2025-05-01,902.49,1804.98,Active,902.49,Duplicate charge
INV003222,CI-0268,Meridian Networks,Cloud Connectivity,2025-06-01,902.49,902.49,Active,0.0,OK
INV003223,CI-0268,Meridian Networks,Cloud Connectivity,2025-07-01,902.49,902.49,Active,0.0,OK
INV003224,CI-0268,Meridian Networks,Cloud Connectivity,2025-08-01,902.49,902.49,Active,0.0,OK
INV003225,CI-0268,Meridian Networks,Cloud Connectivity,2025-09-01,902.49,902.49,Active,0.0,OK
INV003226,CI-0268,Meridian Networks,Cloud Connectivity,2025-10-01,902.49,902.49,Active,0.0,OK
INV003227,CI-0268,Meridian Networks,Cloud Connectivity,2025-11-01,902.49,902.49,Active,0.0,OK
INV003228,CI-0268,Meridian Networks,Cloud Connectivity,2025-12-01,902.49,1804.98,Active,902.49,Duplicate charge
INV003229,CI-0269,NorthStar Telecom,Cloud Connectivity,2025-01-01,882.04,882.04,Active,0.0,OK
INV003230,CI-0269,NorthStar Telecom,Cloud Connectivity,2025-02-01,882.04,882.04,Active,0.0,OK
INV003231,CI-0269,NorthStar Telecom,Cloud Connectivity,2025-03-01,882.04,882.04,Active,0.0,OK
INV003232,CI-0269,NorthStar Telecom,Cloud Connectivity,2025-04-01,882.04,882.04,Active,0.0,OK
INV003233,CI-0269,NorthStar Telecom,Cloud Connectivity,2025-05-01,882.04,882.04,Active,0.0,OK
INV003234,CI-0269,NorthStar Telecom,Cloud Connectivity,2025-06-01,882.04,882.04,Active,0.0,OK
INV003235,CI-0269,NorthStar Telecom,Cloud Connectivity,2025-07-01,882.04,882.04,Active,0.0,OK
INV003236,CI-0269,NorthStar Telecom,Cloud Connectivity,2025-08-01,882.04,882.04,Active,0.0,OK
INV003237,CI-0269,NorthStar Telecom,Cloud Connectivity,2025-09-01,882.04,882.04,Active,0.0,OK
INV003238,CI-0269,NorthStar Telecom,Cloud Connectivity,2025-10-01,882.04,882.04,Active,0.0,OK
INV003239,CI-0269,NorthStar Telecom,Cloud Connectivity,2025-11-01,882.04,882.04,Active,0.0,OK
INV003240,CI-0269,NorthStar Telecom,Cloud Connectivity,2025-12-01,882.04,882.04,Active,0.0,OK
INV003241,CI-0270,Cascade Mobile,Wireless/Mobile,2025-01-01,1181.32,1181.32,Active,0.0,OK
INV003242,CI-0270,Cascade Mobile,Wireless/Mobile,2025-02-01,1181.32,1181.32,Active,0.0,OK
INV003243,CI-0270,Cascade Mobile,Wireless/Mobile,2025-03-01,1181.32,1181.32,Active,0.0,OK
INV003244,CI-0270,Cascade Mobile,Wireless/Mobile,2025-04-01,1181.32,1181.32,Active,0.0,OK
INV003245,CI-0270,Cascade Mobile,Wireless/Mobile,2025-05-01,1181.32,1181.32,Active,0.0,OK
INV003246,CI-0270,Cascade Mobile,Wireless/Mobile,2025-06-01,1181.32,1181.32,Active,0.0,OK
INV003247,CI-0270,Cascade Mobile,Wireless/Mobile,2025-07-01,1181.32,1181.32,Active,0.0,OK
INV003248,CI-0270,Cascade Mobile,Wireless/Mobile,2025-08-01,1181.32,1181.32,Active,0.0,OK
INV003249,CI-0270,Cascade Mobile,Wireless/Mobile,2025-09-01,1181.32,1181.32,Active,0.0,OK
INV003250,CI-0270,Cascade Mobile,Wireless/Mobile,2025-10-01,1181.32,1181.32,Active,0.0,OK
INV003251,CI-0270,Cascade Mobile,Wireless/Mobile,2025-11-01,1181.32,1181.32,Active,0.0,OK
INV003252,CI-0270,Cascade Mobile,Wireless/Mobile,2025-12-01,1181.32,1181.32,Active,0.0,OK
INV003253,CI-0271,NorthStar Telecom,WAN/Circuits,2025-01-01,1014.44,1014.44,Decommissioned,0.0,Ghost circuit
INV003289,CI-0274,BlueRidge Comms,Voice/UCaaS,2025-01-01,1168.01,1168.01,Active,0.0,OK
INV003290,CI-0274,BlueRidge Comms,Voice/UCaaS,2025-02-01,1168.01,1168.01,Active,0.0,OK
INV003291,CI-0274,BlueRidge Comms,Voice/UCaaS,2025-03-01,1168.01,1168.01,Active,0.0,OK
INV003292,CI-0274,BlueRidge Comms,Voice/UCaaS,2025-04-01,1168.01,1168.01,Active,0.0,OK
INV003293,CI-0274,BlueRidge Comms,Voice/UCaaS,2025-05-01,1168.01,1168.01,Active,0.0,OK
INV003294,CI-0274,BlueRidge Comms,Voice/UCaaS,2025-06-01,1168.01,1168.01,Active,0.0,OK
INV003295,CI-0274,BlueRidge Comms,Voice/UCaaS,2025-07-01,1168.01,1168.01,Active,0.0,OK
INV003296,CI-0274,BlueRidge Comms,Voice/UCaaS,2025-08-01,1168.01,1168.01,Active,0.0,OK
INV003297,CI-0274,BlueRidge Comms,Voice/UCaaS,2025-09-01,1168.01,1168.01,Active,0.0,OK
INV003298,CI-0274,BlueRidge Comms,Voice/UCaaS,2025-10-01,1168.01,1168.01,Active,0.0,OK
INV003299,CI-0274,BlueRidge Comms,Voice/UCaaS,2025-11-01,1168.01,1168.01,Active,0.0,OK
INV003300,CI-0274,BlueRidge Comms,Voice/UCaaS,2025-12-01,1168.01,1168.01,Active,0.0,OK
INV003313,CI-0276,BlueRidge Comms,Voice/UCaaS,2025-01-01,973.07,973.07,Active,0.0,OK
INV003314,CI-0276,BlueRidge Comms,Voice/UCaaS,2025-02-01,973.07,973.07,Active,0.0,OK
INV003315,CI-0276,BlueRidge Comms,Voice/UCaaS,2025-03-01,973.07,973.07,Active,0.0,OK
INV003316,CI-0276,BlueRidge Comms,Voice/UCaaS,2025-04-01,973.07,973.07,Active,0.0,OK
INV003317,CI-0276,BlueRidge Comms,Voice/UCaaS,2025-05-01,973.07,973.07,Active,0.0,OK
INV003318,CI-0276,BlueRidge Comms,Voice/UCaaS,2025-06-01,973.07,973.07,Active,0.0,OK
INV003319,CI-0276,BlueRidge Comms,Voice/UCaaS,2025-07-01,973.07,973.07,Active,0.0,OK
INV003320,CI-0276,BlueRidge Comms,Voice/UCaaS,2025-08-01,973.07,973.07,Active,0.0,OK
INV003321,CI-0276,BlueRidge Comms,Voice/UCaaS,2025-09-01,973.07,973.07,Active,0.0,OK
INV003322,CI-0276,BlueRidge Comms,Voice/UCaaS,2025-10-01,973.07,973.07,Active,0.0,OK
INV003323,CI-0276,BlueRidge Comms,Voice/UCaaS,2025-11-01,973.07,973.07,Active,0.0,OK
INV003324,CI-0276,BlueRidge Comms,Voice/UCaaS,2025-12-01,973.07,973.07,Active,0.0,OK
INV003325,CI-0277,Cascade Mobile,Data Center Net,2025-01-01,938.59,938.59,Active,0.0,OK
INV003326,CI-0277,Cascade Mobile,Data Center Net,2025-02-01,938.59,938.59,Active,0.0,OK
INV003327,CI-0277,Cascade Mobile,Data Center Net,2025-03-01,938.59,938.59,Active,0.0,OK
INV003328,CI-0277,Cascade Mobile,Data Center Net,2025-04-01,938.59,938.59,Active,0.0,OK
INV003329,CI-0277,Cascade Mobile,Data Center Net,2025-05-01,938.59,938.59,Active,0.0,OK
INV003330,CI-0277,Cascade Mobile,Data Center Net,2025-06-01,938.59,938.59,Active,0.0,OK
INV003331,CI-0277,Cascade Mobile,Data Center Net,2025-07-01,938.59,938.59,Active,0.0,OK
INV003332,CI-0277,Cascade Mobile,Data Center Net,2025-08-01,938.59,938.59,Active,0.0,OK
INV003333,CI-0277,Cascade Mobile,Data Center Net,2025-09-01,938.59,938.59,Active,0.0,OK
INV003334,CI-0277,Cascade Mobile,Data Center Net,2025-10-01,938.59,938.59,Active,0.0,OK
INV003335,CI-0277,Cascade Mobile,Data Center Net,2025-11-01,938.59,938.59,Active,0.0,OK
INV003336,CI-0277,Cascade Mobile,Data Center Net,2025-12-01,938.59,938.59,Active,0.0,OK
INV003337,CI-0278,Meridian Networks,WAN/Circuits,2025-01-01,1439.6,1439.6,Active,0.0,OK
INV003338,CI-0278,Meridian Networks,WAN/Circuits,2025-02-01,1439.6,1439.6,Active,0.0,OK
INV003339,CI-0278,Meridian Networks,WAN/Circuits,2025-03-01,1439.6,1439.6,Active,0.0,OK
INV003340,CI-0278,Meridian Networks,WAN/Circuits,2025-04-01,1439.6,1439.6,Active,0.0,OK
INV003341,CI-0278,Meridian Networks,WAN/Circuits,2025-05-01,1439.6,1439.6,Active,0.0,OK
INV003342,CI-0278,Meridian Networks,WAN/Circuits,2025-06-01,1439.6,1439.6,Active,0.0,OK
INV003343,CI-0278,Meridian Networks,WAN/Circuits,2025-07-01,1439.6,1439.6,Active,0.0,OK
INV003344,CI-0278,Meridian Networks,WAN/Circuits,2025-08-01,1439.6,1439.6,Active,0.0,OK
INV003345,CI-0278,Meridian Networks,WAN/Circuits,2025-09-01,1439.6,1439.6,Active,0.0,OK
INV003346,CI-0278,Meridian Networks,WAN/Circuits,2025-10-01,1439.6,1439.6,Active,0.0,OK
INV003347,CI-0278,Meridian Networks,WAN/Circuits,2025-11-01,1439.6,1439.6,Active,0.0,OK
INV003348,CI-0278,Meridian Networks,WAN/Circuits,2025-12-01,1439.6,2297.68,Active,858.0799999999999,Rate overcharge
INV003361,CI-0280,Atlas Fiber,Wireless/Mobile,2025-01-01,783.85,783.85,Active,0.0,OK
INV003362,CI-0280,Atlas Fiber,Wireless/Mobile,2025-02-01,783.85,783.85,Active,0.0,OK
INV003363,CI-0280,Atlas Fiber,Wireless/Mobile,2025-03-01,783.85,783.85,Active,0.0,OK
INV003364,CI-0280,Atlas Fiber,Wireless/Mobile,2025-04-01,783.85,783.85,Active,0.0,OK
INV003365,CI-0280,Atlas Fiber,Wireless/Mobile,2025-05-01,783.85,783.85,Active,0.0,OK
INV003366,CI-0280,Atlas Fiber,Wireless/Mobile,2025-06-01,783.85,783.85,Active,0.0,OK
INV003367,CI-0280,Atlas Fiber,Wireless/Mobile,2025-07-01,783.85,783.85,Active,0.0,OK
INV003368,CI-0280,Atlas Fiber,Wireless/Mobile,2025-08-01,783.85,783.85,Active,0.0,OK
INV003369,CI-0280,Atlas Fiber,Wireless/Mobile,2025-09-01,783.85,783.85,Active,0.0,OK
